customerID,gender,SeniorCitizen,Partner,Depndents,Churn
CUST23187,Male,No,Yes,Yes,Yes
CUST23188,Male,Yes,Yes,Yes,No
CUST23189,Male,No,Unknown,Yes,Yes
CUST23190,Male,No,Yes,Yes,No
CUST23191,Unknown,No,Unknown,Yes,Yes
CUST23192,Male,No,No,Yes,No
CUST23193,Male,Yes,No,Yes,No
CUST23194,Female,No,Yes,Yes,No
CUST23195,Male,No,Yes,No,Yes
CUST23196,Male,Yes,Yes,No,No
CUST23197,Male,No,No,Unknow,Yes
CUST23198,Female,No,No,Yes,Yes
CUST23199,Male,No,Yes,No,Yes
CUST23200,Male,No,Yes,No,Yes
CUST23201,Male,No,No,No,Yes
CUST23202,Female,No,No,Yes,No
CUST23203,Female,No,Yes,No,Yes
CUST23204,Female,Yes,No,No,Yes
CUST23205,Male,Yes,No,Yes,Yes
CUST23206,Male,No,No,Yes,No
CUST23207,Male,Yes,No,Yes,No
CUST23208,Male,No,Yes,No,Yes
CUST23209,Male,No,Yes,Yes,Yes
CUST23210,Female,No,No,Yes,No
CUST23211,Female,No,Yes,Unknow,Yes
CUST23212,Male,No,No,No,Yes
CUST23213,Male,No,Yes,Yes,Yes
CUST23214,Male,No,Yes,Yes,Yes
CUST23215,Female,No,No,No,No
CUST23216,Male,No,No,No,Yes
CUST23217,Male,Yes,No,Unknow,Yes
CUST23218,Male,No,Yes,No,Yes
CUST23219,Female,No,Unknown,No,No
CUST23220,Male,Yes,No,No,No
CUST23221,Female,No,No,Yes,Yes
CUST23222,Female,Yes,Yes,Yes,No
CUST23223,Female,Yes,No,Unknow,No
CUST23224,Male,Yes,Yes,No,Yes
CUST23225,Male,No,No,Yes,Yes
CUST23226,Male,No,Unknown,No,Yes
CUST23227,Female,No,Yes,No,No
CUST23228,Male,No,Yes,Unknow,Yes
CUST23229,Male,No,No,No,No
CUST23230,Female,No,No,No,Yes
CUST23231,Male,No,No,Yes,No
CUST23232,Male,No,Yes,Yes,Yes
CUST23233,Male,Yes,No,Yes,Yes
CUST23234,Male,No,No,No,No
CUST23235,Female,No,No,No,No
CUST23236,Female,No,No,Yes,Yes
CUST23237,Male,No,No,No,Yes
CUST23238,Male,No,No,No,No
CUST23239,Female,No,No,Yes,Yes
CUST23240,Female,Yes,No,No,Yes
CUST23241,Male,No,No,No,No
CUST23242,Male,No,No,Yes,Yes
CUST23243,Female,No,Yes,No,Yes
CUST23244,Male,No,Yes,No,No
CUST23245,Male,No,Yes,No,No
CUST23246,Male,No,No,No,Yes
CUST23247,Male,No,No,Yes,No
CUST23248,Female,No,No,No,No
CUST23249,Male,Yes,No,No,No
CUST23250,Female,No,No,Yes,Yes
CUST23251,Female,No,Yes,No,No
CUST23252,Female,No,No,No,No
CUST23253,Male,No,Yes,No,No
CUST23254,Female,No,Yes,No,Yes
CUST23255,Male,No,Yes,No,No
CUST23256,Male,No,Yes,No,No
CUST23257,Female,No,No,No,Yes
CUST23258,Male,No,Yes,No,No
CUST23259,Female,No,No,No,Yes
CUST23260,Female,No,No,No,Yes
CUST23261,Female,No,Yes,Yes,Yes
CUST23262,Male,No,Yes,No,No
CUST23263,Female,No,Yes,No,No
CUST23264,Female,Yes,No,Yes,No
CUST23265,Female,No,No,Yes,No
CUST23266,Male,Yes,Yes,Yes,Yes
CUST23267,Male,No,Yes,No,No
CUST23268,Male,No,No,No,No
CUST23269,Male,No,Yes,Yes,Yes
CUST23270,Male,No,No,Yes,Yes
CUST23271,Female,No,Yes,No,Yes
CUST23272,Male,No,No,No,Yes
CUST23273,Male,No,Yes,Yes,Yes
CUST23274,Male,No,Yes,Unknow,No
CUST23275,Male,No,No,No,Yes
CUST23276,Female,No,No,Yes,No
CUST23277,Female,No,Yes,Yes,No
CUST23278,Male,No,Yes,No,Yes
CUST23279,Male,No,No,No,Yes
CUST23280,Female,No,No,No,Yes
CUST23281,Male,No,Yes,Yes,Yes
CUST23282,Male,No,No,Unknow,No
CUST23283,Female,No,Yes,No,No
CUST23284,Male,Yes,Yes,No,No
CUST23285,Male,No,No,No,No
CUST23286,Male,Unknown,Yes,No,No
CUST23287,Female,No,No,Yes,No
CUST23288,Female,Yes,No,No,Yes
CUST23289,Female,No,Yes,Yes,Yes
CUST23290,Female,No,No,Yes,No
CUST23291,Female,No,No,Yes,Yes
CUST23292,Female,Yes,No,No,No
CUST23293,Female,Yes,No,No,No
CUST23294,Female,No,Yes,No,Yes
CUST23295,Male,No,No,No,Yes
CUST23296,Male,Yes,No,Yes,Yes
CUST23297,Female,No,Yes,Yes,No
CUST23298,Female,No,No,No,Yes
CUST23299,Male,No,Yes,No,No
CUST23300,Male,No,No,Unknow,No
CUST23301,Male,Yes,Yes,Yes,No
CUST23302,Male,No,Yes,No,No
CUST23303,Male,No,Yes,No,No
CUST23304,Male,No,No,Yes,No
CUST23305,Female,No,No,No,Yes
CUST23306,Female,Yes,No,No,No
CUST23307,Unknown,No,Yes,Yes,No
CUST23308,Male,No,Yes,Yes,No
CUST23309,Male,No,No,Yes,Yes
CUST23310,Female,No,No,No,No
CUST23311,Male,No,Unknown,No,Yes
CUST23312,Male,No,No,Yes,No
CUST23313,Male,No,No,Yes,Yes
CUST23314,Female,No,Yes,Yes,No
CUST23315,Female,No,No,No,Yes
CUST23316,Male,Yes,No,No,Yes
CUST23317,Female,No,No,No,Yes
CUST23318,Female,No,No,No,No
CUST23319,Female,No,Yes,No,No
CUST23320,Male,No,No,No,Yes
CUST23321,Female,No,Unknown,No,No
CUST23322,Male,No,No,No,Yes
CUST23323,Male,No,No,No,No
CUST23324,Female,No,No,No,No
CUST23325,Female,Yes,Yes,No,Yes
CUST23326,Male,No,No,No,No
CUST23327,Female,No,No,No,Yes
CUST23328,Female,No,No,Yes,Yes
CUST23329,Male,No,No,Yes,No
CUST23330,Male,No,No,No,No
CUST23331,Female,No,No,Yes,Yes
CUST23332,Female,No,No,No,Yes
CUST23333,Male,Yes,Yes,Yes,No
CUST23334,Unknown,No,No,Yes,No
CUST23335,Female,Yes,No,No,No
CUST23336,Female,Yes,Yes,No,No
CUST23337,Female,No,No,No,No
CUST23338,Male,No,No,No,No
CUST23339,Male,No,No,No,No
CUST23340,Male,Yes,No,No,No
CUST23341,Male,No,Unknown,Unknow,Yes
CUST23342,Female,No,Yes,Yes,No
CUST23343,Female,Yes,No,Unknow,Yes
CUST23344,Female,Yes,Yes,No,Yes
CUST23345,Male,No,Yes,No,No
CUST23346,Female,Yes,Yes,No,Yes
CUST23347,Male,No,No,Yes,Yes
CUST23348,Female,No,No,No,No
CUST23349,Female,No,Unknown,No,Yes
CUST23350,Male,Yes,No,Yes,Yes
CUST23351,Female,No,Yes,No,No
CUST23352,Male,No,Unknown,No,Yes
CUST23353,Female,No,Yes,No,No
CUST23354,Male,No,No,Yes,Yes
CUST23355,Female,No,Unknown,Unknow,No
CUST23356,Male,No,No,No,No
CUST23357,Male,No,Yes,No,No
CUST23358,Male,Yes,No,No,Yes
CUST23359,Female,No,No,Yes,No
CUST23360,Male,Yes,No,No,Yes
CUST23361,Male,Yes,Yes,No,No
CUST23362,Male,No,No,Yes,No
CUST23363,Female,Yes,No,No,Yes
CUST23364,Female,No,No,No,No
CUST23365,Male,No,Yes,No,No
CUST23366,Female,Yes,Yes,No,Yes
CUST23367,Male,No,No,No,No
CUST23368,Female,No,No,No,Yes
CUST23369,Female,No,Yes,No,Yes
CUST23370,Male,No,Yes,No,Yes
CUST23371,Unknown,No,No,Yes,Yes
CUST23372,Female,Yes,No,No,No
CUST23373,Female,No,No,Unknow,No
CUST23374,Female,No,No,Yes,No
CUST23375,Male,No,Yes,No,No
CUST23376,Female,No,Yes,Yes,Yes
CUST23377,Female,Yes,Yes,No,No
CUST23378,Female,No,Yes,No,Yes
CUST23379,Male,No,Yes,No,No
CUST23380,Female,No,No,No,No
CUST23381,Female,Yes,No,Yes,No
CUST23382,Male,No,Yes,No,No
CUST23383,Male,No,Yes,No,Yes
CUST23384,Male,Yes,No,Unknow,Yes
CUST23385,Male,No,Yes,No,No
CUST23386,Female,No,Yes,Yes,No
CUST23387,Male,No,No,No,Yes
CUST23388,Female,No,Yes,No,Yes
CUST23389,Male,No,No,No,Yes
CUST23390,Male,No,No,No,No
CUST23391,Male,No,Yes,No,Yes
CUST23392,Male,No,No,No,No
CUST23393,Female,Yes,No,No,No
CUST23394,Male,No,No,No,Yes
CUST23395,Male,Yes,Unknown,No,No
CUST23396,Male,No,No,No,Yes
CUST23397,Female,No,No,No,Yes
CUST23398,Female,No,No,Yes,No
CUST23399,Male,Yes,No,No,No
CUST23400,Male,No,No,No,No
CUST23401,Female,No,No,No,No
CUST23402,Female,No,Yes,No,No
CUST23403,Female,No,No,No,No
CUST23404,Female,Yes,No,No,Yes
CUST23405,Female,No,Yes,Yes,No
CUST23406,Female,No,Yes,Unknow,No
CUST23407,Female,No,Yes,No,Yes
CUST23408,Male,Yes,Unknown,Yes,Yes
CUST23409,Male,No,Yes,No,Yes
CUST23410,Female,Yes,Yes,No,No
CUST23411,Male,No,No,No,Yes
CUST23412,Female,No,No,No,Yes
CUST23413,Male,No,Yes,No,Yes
CUST23414,Male,No,Yes,No,Yes
CUST23415,Female,No,No,Yes,No
CUST23416,Male,No,No,Yes,No
CUST23417,Female,No,Yes,Yes,Yes
CUST23418,Male,No,Yes,No,No
CUST23419,Female,No,No,Yes,No
CUST23420,Female,No,Yes,No,Yes
CUST23421,Female,No,Yes,Yes,No
CUST23422,Female,Yes,No,Yes,Yes
CUST23423,Female,Unknown,Yes,Yes,Yes
CUST23424,Male,No,No,No,No
CUST23425,Female,No,Yes,No,No
CUST23426,Male,No,Yes,No,No
CUST23427,Female,Yes,No,Unknow,No
CUST23428,Male,Yes,Yes,Yes,Yes
CUST23429,Male,No,No,No,No
CUST23430,Male,Yes,No,No,No
CUST23431,Female,No,No,No,No
CUST23432,Female,Yes,No,No,No
CUST23433,Male,No,No,No,No
CUST23434,Female,Yes,No,No,Yes
CUST23435,Male,No,Yes,No,Yes
CUST23436,Female,No,No,No,No
CUST23437,Female,No,Yes,No,Yes
CUST23438,Male,No,Yes,No,Yes
CUST23439,Female,No,Yes,No,No
CUST23440,Female,No,Yes,No,Yes
CUST23441,Female,No,Yes,No,Yes
CUST23442,Male,No,No,Yes,Yes
CUST23443,Female,No,Yes,No,No
CUST23444,Male,No,No,No,No
CUST23445,Male,No,No,Yes,No
CUST23446,Female,No,Yes,No,No
CUST23447,Male,No,No,No,No
CUST23448,Female,No,No,Yes,Yes
CUST23449,Male,No,No,No,Yes
CUST23450,Male,Yes,Unknown,No,Yes
CUST23451,Female,No,No,No,Yes
CUST23452,Male,No,Yes,No,Yes
CUST23453,Female,No,No,Yes,Yes
CUST23454,Female,No,Yes,No,Yes
CUST23455,Male,Yes,Yes,Yes,Yes
CUST23456,Male,Yes,No,Yes,Yes
CUST23457,Female,No,No,No,Yes
CUST23458,Male,No,Yes,No,No
CUST23459,Male,No,Yes,No,Yes
CUST23460,Female,No,No,Yes,No
CUST23461,Female,No,Yes,No,Yes
CUST23462,Female,No,No,No,No
CUST23463,Male,Yes,Yes,Yes,Yes
CUST23464,Male,No,Yes,No,No
CUST23465,Male,No,No,No,No
CUST23466,Female,No,Yes,No,No
CUST23467,Male,No,No,No,Yes
CUST23468,Male,No,No,No,Yes
CUST23469,Male,No,Yes,No,No
CUST23470,Female,No,No,Yes,No
CUST23471,Male,No,No,Yes,Yes
CUST23472,Female,Yes,Yes,No,Yes
CUST23473,Female,No,Yes,No,No
CUST23474,Female,No,No,No,Yes
CUST23475,Female,Yes,No,No,Yes
CUST23476,Male,Yes,No,Yes,Yes
CUST23477,Female,No,No,Yes,Yes
CUST23478,Male,No,No,No,No
CUST23479,Male,No,No,Yes,Yes
CUST23480,Male,No,No,No,Yes
CUST23481,Male,Yes,Yes,Yes,Yes
CUST23482,Female,No,No,Yes,No
CUST23483,Male,No,Yes,Unknow,No
CUST23484,Female,Yes,No,No,Yes
CUST23485,Female,No,Yes,No,Yes
CUST23486,Male,No,Yes,No,No
CUST23487,Male,No,Yes,No,Yes
CUST23488,Female,No,Yes,No,Yes
CUST23489,Male,Yes,Yes,No,No
CUST23490,Male,No,No,Yes,No
CUST23491,Female,No,Yes,Yes,No
CUST23492,Female,No,Unknown,No,No
CUST23493,Female,No,Unknown,No,No
CUST23494,Female,No,No,No,No
CUST23495,Female,No,Yes,No,Yes
CUST23496,Male,No,No,No,No
CUST23497,Female,No,Yes,Yes,No
CUST23498,Female,Yes,No,No,No
CUST23499,Male,No,No,Yes,Yes
CUST23500,Female,No,Yes,Yes,No
CUST23501,Male,No,No,No,No
CUST23502,Male,No,No,No,Yes
CUST23503,Female,No,Yes,No,Yes
CUST23504,Male,No,No,Yes,No
CUST23505,Female,No,No,Yes,No
CUST23506,Female,No,Yes,No,No
CUST23507,Female,No,No,Yes,Yes
CUST23508,Male,No,No,Yes,No
CUST23509,Female,No,No,No,No
CUST23510,Female,No,No,No,No
CUST23511,Female,No,Yes,Yes,Yes
CUST23512,Female,No,No,No,Yes
CUST23513,Male,No,Yes,Yes,No
CUST23514,Male,No,Unknown,Yes,No
CUST23515,Male,No,Yes,Yes,Yes
CUST23516,Male,No,No,Yes,No
CUST23517,Female,No,No,No,No
CUST23518,Male,No,Yes,No,Yes
CUST23519,Female,No,No,Unknow,Yes
CUST23520,Female,No,No,No,Yes
CUST23521,Female,No,Yes,Yes,Yes
CUST23522,Female,No,Yes,No,No
CUST23523,Male,No,No,Unknow,Yes
CUST23524,Male,No,Yes,No,No
CUST23525,Male,No,Yes,Yes,No
CUST23526,Male,No,Yes,No,Yes
CUST23527,Male,No,No,No,No
CUST23528,Female,No,No,No,Yes
CUST23529,Female,Yes,No,Yes,No
CUST23530,Female,No,No,No,No
CUST23531,Female,No,No,No,No
CUST23532,Male,No,Yes,Yes,Yes
CUST23533,Female,Yes,Yes,Yes,No
CUST23534,Female,Yes,Yes,Yes,No
CUST23535,Female,Yes,No,Unknow,No
CUST23536,Male,No,No,No,No
CUST23537,Female,No,No,Yes,Yes
CUST23538,Male,Yes,No,No,No
CUST23539,Female,No,No,No,No
CUST23540,Female,No,Yes,Unknow,Yes
CUST23541,Female,No,Yes,Yes,Yes
CUST23542,Male,No,Yes,Yes,Yes
CUST23543,Male,No,No,No,No
CUST23544,Female,No,Unknown,No,Yes
CUST23545,Female,No,No,No,Yes
CUST23546,Male,No,No,No,Yes
CUST23547,Male,No,No,No,No
CUST23548,Female,Yes,No,No,Yes
CUST23549,Male,Yes,Yes,No,Yes
CUST23550,Female,Yes,No,No,Yes
CUST23551,Male,No,No,No,Yes
CUST23552,Male,Yes,No,Yes,Yes
CUST23553,Female,No,No,No,No
CUST23554,Female,No,Yes,No,Yes
CUST23555,Male,No,No,Yes,Yes
CUST23556,Female,No,No,Yes,No
CUST23557,Male,Yes,No,No,No
CUST23558,Female,Yes,No,No,No
CUST23559,Male,No,No,No,No
CUST23560,Female,No,Yes,No,Yes
CUST23561,Female,No,No,No,Yes
CUST23562,Female,No,No,No,No
CUST23563,Male,No,Yes,No,No
CUST23564,Male,Yes,Yes,No,No
CUST23565,Female,No,Yes,No,Yes
CUST23566,Female,No,Yes,No,No
CUST23567,Male,No,Yes,Yes,No
CUST23568,Female,Unknown,No,No,No
CUST23569,Male,Yes,No,Yes,No
CUST23570,Female,No,No,Yes,No
CUST23571,Male,No,Yes,No,No
CUST23572,Female,No,Yes,Yes,Yes
CUST23573,Female,No,Unknown,No,Yes
CUST23574,Male,No,No,Yes,Yes
CUST23575,Female,No,Yes,No,No
CUST23576,Male,Yes,No,No,Yes
CUST23577,Male,Yes,Yes,Yes,Yes
CUST23578,Female,Yes,No,No,Yes
CUST23579,Male,No,Yes,No,Yes
CUST23580,Female,No,No,No,Yes
CUST23581,Male,No,Yes,No,No
CUST23582,Female,Yes,Yes,Yes,Yes
CUST23583,Male,No,No,Yes,No
CUST23584,Female,No,Yes,No,Yes
CUST23585,Male,Yes,Yes,No,Yes
CUST23586,Male,Yes,No,No,No
CUST23587,Male,No,No,No,No
CUST23588,Female,Unknown,No,No,No
CUST23589,Male,Yes,No,Yes,No
CUST23590,Male,No,Yes,No,Yes
CUST23591,Male,No,No,Yes,Yes
CUST23592,Female,Yes,No,No,No
CUST23593,Male,No,Unknown,Yes,Yes
CUST23594,Female,No,No,No,Yes
CUST23595,Male,No,No,Yes,No
CUST23596,Female,Yes,No,No,Yes
CUST23597,Female,No,No,Yes,No
CUST23598,Female,No,Yes,Yes,No
CUST23599,Male,No,No,No,No
CUST23600,Female,No,No,No,Yes
CUST23601,Male,No,No,No,No
CUST23602,Male,Yes,Unknown,No,Yes
CUST23603,Male,No,No,No,No
CUST23604,Male,No,Yes,Yes,Yes
CUST23605,Male,No,Yes,No,Yes
CUST23606,Female,No,Unknown,No,Yes
CUST23607,Female,No,No,No,Yes
CUST23608,Female,No,No,Yes,No
CUST23609,Male,No,Yes,No,Yes
CUST23610,Female,No,Yes,No,Yes
CUST23611,Male,No,No,No,Yes
CUST23612,Male,No,No,No,No
CUST23613,Female,No,Yes,No,No
CUST23614,Female,No,Yes,No,No
CUST23615,Female,No,Yes,No,Yes
CUST23616,Female,No,Yes,No,No
CUST23617,Female,No,No,Yes,No
CUST23618,Male,No,Yes,Yes,No
CUST23619,Male,No,Yes,Yes,Yes
CUST23620,Male,No,Yes,Yes,No
CUST23621,Female,Yes,Yes,No,No
CUST23622,Male,No,Yes,Yes,No
CUST23623,Female,No,Unknown,No,Yes
CUST23624,Male,No,Yes,Yes,No
CUST23625,Male,No,Yes,No,No
CUST23626,Male,No,Yes,No,Yes
CUST23627,Male,No,No,No,Yes
CUST23628,Male,Yes,No,No,No
CUST23629,Female,No,Unknown,No,No
CUST23630,Male,No,No,No,Yes
CUST23631,Male,No,No,No,Yes
CUST23632,Female,No,No,Unknow,Yes
CUST23633,Male,Yes,Yes,Unknow,Yes
CUST23634,Male,Yes,No,No,Yes
CUST23635,Male,No,Yes,No,Yes
CUST23636,Female,No,Yes,No,No
CUST23637,Female,No,Yes,Yes,Yes
CUST23638,Male,No,Yes,Yes,Yes
CUST23639,Male,No,No,No,No
CUST23640,Male,Yes,Unknown,No,Yes
CUST23641,Female,Yes,No,No,Yes
CUST23642,Male,Yes,No,Yes,No
CUST23643,Male,No,Yes,Yes,No
CUST23644,Female,Yes,No,Yes,No
CUST23645,Male,Yes,Yes,No,Yes
CUST23646,Female,Yes,Yes,No,No
CUST23647,Female,Yes,Yes,Yes,No
CUST23648,Male,No,No,No,No
CUST23649,Male,Yes,No,No,Yes
CUST23650,Female,No,Yes,No,Yes
CUST23651,Female,No,Yes,Yes,Yes
CUST23652,Female,No,Yes,Unknow,Yes
CUST23653,Male,No,Yes,No,No
CUST23654,Male,No,No,No,Yes
CUST23655,Male,No,Yes,No,Yes
CUST23656,Female,No,Unknown,No,No
CUST23657,Female,No,Yes,Yes,Yes
CUST23658,Male,Yes,Unknown,Unknow,No
CUST23659,Female,No,Yes,No,Yes
CUST23660,Female,No,No,No,No
CUST23661,Male,No,No,Yes,No
CUST23662,Male,No,No,Yes,No
CUST23663,Male,No,Yes,No,Yes
CUST23664,Female,No,No,Unknow,No
CUST23665,Male,Yes,Yes,No,Yes
CUST23666,Female,No,Yes,No,No
CUST23667,Female,No,Yes,Unknow,Yes
CUST23668,Female,No,No,Yes,Yes
CUST23669,Male,No,No,No,No
CUST23670,Male,No,No,Yes,No
CUST23671,Female,No,Yes,No,No
CUST23672,Female,Yes,No,Yes,Yes
CUST23673,Female,No,No,No,Yes
CUST23674,Male,No,Yes,No,Yes
CUST23675,Female,No,Yes,No,No
CUST23676,Male,No,Unknown,Yes,No
CUST23677,Female,No,Yes,Yes,Yes
CUST23678,Female,No,No,Yes,No
CUST23679,Female,No,No,No,No
CUST23680,Male,Yes,Yes,No,No
CUST23681,Male,No,No,No,Yes
CUST23682,Male,No,No,No,No
CUST23683,Male,Yes,No,Yes,Yes
CUST23684,Male,No,No,No,Yes
CUST23685,Female,Yes,No,Unknow,No
CUST23686,Female,No,No,Yes,No
CUST23687,Female,No,Yes,No,Yes
CUST23688,Female,Yes,Yes,No,Yes
CUST23689,Female,No,Yes,Yes,No
CUST23690,Male,No,No,No,Yes
CUST23691,Female,No,No,Yes,No
CUST23692,Female,No,Yes,No,No
CUST23693,Female,No,No,Yes,No
CUST23694,Female,No,Yes,Yes,No
CUST23695,Male,No,No,No,No
CUST23696,Female,No,Yes,Yes,Yes
CUST23697,Female,No,No,Yes,Yes
CUST23698,Female,Yes,No,No,No
CUST23699,Male,No,No,Unknow,Yes
CUST23700,Male,No,No,No,Yes
CUST23701,Female,Yes,Yes,Yes,No
CUST23702,Unknown,No,Yes,Yes,Yes
CUST23703,Male,No,No,No,Yes
CUST23704,Male,Yes,Yes,No,No
CUST23705,Female,No,No,No,No
CUST23706,Female,No,Yes,No,Yes
CUST23707,Male,No,Yes,No,Yes
CUST23708,Female,No,No,No,No
CUST23709,Female,Yes,No,Yes,Yes
CUST23710,Male,No,Yes,No,Yes
CUST23711,Female,No,Yes,No,No
CUST23712,Female,No,No,No,Yes
CUST23713,Female,No,No,No,No
CUST23714,Female,No,Yes,Yes,Yes
CUST23715,Female,Yes,Yes,No,Yes
CUST23716,Male,Yes,Yes,No,No
CUST23717,Male,No,Yes,Yes,No
CUST23718,Male,No,No,Yes,Yes
CUST23719,Male,No,No,Yes,Yes
CUST23720,Male,No,No,No,No
CUST23721,Female,No,No,No,Yes
CUST23722,Unknown,No,No,Yes,Yes
CUST23723,Male,No,Yes,Yes,Yes
CUST23724,Male,Yes,No,No,Yes
CUST23725,Female,No,No,Yes,No
CUST23726,Male,No,No,No,No
CUST23727,Female,No,Yes,No,No
CUST23728,Male,No,No,No,Yes
CUST23729,Female,No,Yes,No,No
CUST23730,Female,No,Yes,Yes,No
CUST23731,Male,No,Yes,Yes,No
CUST23732,Female,No,Yes,No,Yes
CUST23733,Male,No,No,No,No
CUST23734,Male,No,Yes,No,No
CUST23735,Female,No,No,No,No
CUST23736,Female,No,No,Yes,No
CUST23737,Male,No,Unknown,Unknow,No
CUST23738,Female,No,Yes,Yes,No
CUST23739,Male,No,Yes,Yes,No
CUST23740,Male,No,No,No,No
CUST23741,Male,No,No,No,Yes
CUST23742,Female,No,No,No,No
CUST23743,Male,No,No,No,No
CUST23744,Female,No,No,No,Yes
CUST23745,Female,Yes,Yes,No,Yes
CUST23746,Male,No,Yes,No,No
CUST23747,Male,No,No,Yes,No
CUST23748,Female,No,No,Yes,Yes
CUST23749,Female,No,Yes,Unknow,No
CUST23750,Male,No,No,Unknow,Yes
CUST23751,Unknown,No,Yes,No,Yes
CUST23752,Male,No,No,No,No
CUST23753,Male,No,Yes,No,Yes
CUST23754,Female,No,No,No,Yes
CUST23755,Female,No,No,Yes,Yes
CUST23756,Female,No,No,No,Yes
CUST23757,Male,Yes,No,Yes,No
CUST23758,Female,No,No,No,No
CUST23759,Female,No,No,No,Yes
CUST23760,Female,Yes,Yes,No,No
CUST23761,Male,No,Yes,No,Yes
CUST23762,Male,Yes,Yes,No,No
CUST23763,Female,No,No,No,Yes
CUST23764,Female,No,No,No,No
CUST23765,Male,Yes,Yes,No,No
CUST23766,Male,Yes,Yes,No,Yes
CUST23767,Male,No,Yes,Unknow,No
CUST23768,Male,Yes,Yes,No,Yes
CUST23769,Male,Yes,No,Yes,Yes
CUST23770,Male,Yes,No,Yes,Yes
CUST23771,Female,No,No,Unknow,No
CUST23772,Male,No,No,No,No
CUST23773,Male,Yes,No,Yes,No
CUST23774,Male,No,Unknown,Yes,Yes
CUST23775,Female,Yes,No,No,No
CUST23776,Female,Yes,No,No,No
CUST23777,Female,No,No,Yes,No
CUST23778,Male,No,No,No,No
CUST23779,Female,No,Yes,Yes,Yes
CUST23780,Female,No,Yes,No,Yes
CUST23781,Female,No,No,No,Yes
CUST23782,Female,No,Yes,No,Yes
CUST23783,Male,No,Yes,No,No
CUST23784,Male,No,No,No,No
CUST23785,Female,Yes,No,Yes,No
CUST23786,Male,No,Yes,No,No
CUST23787,Female,Yes,Yes,Yes,Yes
CUST23788,Female,No,No,No,Yes
CUST23789,Female,No,Yes,No,Yes
CUST23790,Female,No,Yes,No,No
CUST23791,Female,No,Yes,No,No
CUST23792,Female,No,Yes,Yes,No
CUST23793,Female,No,Yes,Yes,No
CUST23794,Male,Yes,Yes,No,Yes
CUST23795,Female,No,No,No,No
CUST23796,Female,No,No,No,No
CUST23797,Female,No,No,No,No
CUST23798,Male,No,No,No,Yes
CUST23799,Male,Yes,Yes,No,No
CUST23800,Female,No,No,No,No
CUST23801,Male,No,No,No,Yes
CUST23802,Male,No,No,No,No
CUST23803,Female,No,Yes,Unknow,Yes
CUST23804,Male,No,Yes,Yes,Yes
CUST23805,Male,No,Yes,No,No
CUST23806,Male,No,No,No,Yes
CUST23807,Male,No,No,Yes,Yes
CUST23808,Female,No,Yes,No,Yes
CUST23809,Male,No,No,Yes,No
CUST23810,Male,No,No,No,No
CUST23811,Male,No,No,Yes,Yes
CUST23812,Female,Yes,No,No,No
CUST23813,Male,No,No,No,No
CUST23814,Male,No,Yes,No,No
CUST23815,Male,No,Yes,No,No
CUST23816,Male,No,Yes,Yes,Yes
CUST23817,Female,No,No,No,No
CUST23818,Male,No,No,Yes,Yes
CUST23819,Female,No,Yes,No,No
CUST23820,Male,No,Yes,No,No
CUST23821,Male,No,No,No,No
CUST23822,Female,No,No,No,No
CUST23823,Female,Unknown,No,Yes,No
CUST23824,Male,No,Yes,No,Yes
CUST23825,Male,No,Yes,No,Yes
CUST23826,Male,No,No,No,No
CUST23827,Female,No,No,No,No
CUST23828,Female,No,Yes,No,No
CUST23829,Male,No,Yes,No,No
CUST23830,Female,No,No,Yes,No
CUST23831,Female,No,Yes,No,Yes
CUST23832,Male,Yes,No,No,No
CUST23833,Male,No,Yes,No,Yes
CUST23834,Male,No,Unknown,Yes,No
CUST23835,Male,No,Yes,No,No
CUST23836,Female,No,No,No,Yes
CUST23837,Male,No,Unknown,No,No
CUST23838,Male,No,Yes,No,No
CUST23839,Female,No,No,Yes,Yes
CUST23840,Female,No,No,No,Yes
CUST23841,Male,No,No,No,Yes
CUST23842,Female,No,No,No,No
CUST23843,Female,No,No,No,Yes
CUST23844,Female,No,No,Yes,Yes
CUST23845,Female,No,No,No,No
CUST23846,Male,No,No,No,Yes
CUST23847,Male,No,No,No,No
CUST23848,Female,No,No,Yes,Yes
CUST23849,Female,No,Yes,Yes,No
CUST23850,Female,No,No,No,Yes
CUST23851,Female,Yes,No,No,Yes
CUST23852,Female,No,Yes,No,Yes
CUST23853,Male,No,Yes,No,Yes
CUST23854,Male,Yes,Yes,No,No
CUST23855,Male,No,No,No,No
CUST23856,Male,No,No,No,Yes
CUST23857,Female,No,No,No,No
CUST23858,Female,No,Yes,No,No
CUST23859,Male,No,No,No,No
CUST23860,Male,No,Yes,No,Yes
CUST23861,Female,No,No,No,No
CUST23862,Male,No,Yes,Yes,No
CUST23863,Female,No,Yes,No,No
CUST23864,Male,No,No,Yes,No
CUST23865,Female,No,Yes,No,No
CUST23866,Female,Yes,Yes,Yes,Yes
CUST23867,Male,No,No,No,No
CUST23868,Male,No,No,Yes,Yes
CUST23869,Female,No,No,Yes,Yes
CUST23870,Male,Yes,No,No,No
CUST23871,Male,No,No,No,No
CUST23872,Female,No,No,No,Yes
CUST23873,Male,Yes,Yes,No,Yes
CUST23874,Male,No,No,No,No
CUST23875,Female,No,Yes,No,Yes
CUST23876,Male,No,Yes,No,Yes
CUST23877,Male,No,No,No,No
CUST23878,Female,No,No,No,No
CUST23879,Male,No,No,No,Yes
CUST23880,Female,No,Yes,No,No
